158856,5697
11914,5697
2556,28905
2556,2576
78115,2576
33520,96349
33520,1570
33520,3892
33520,170892
33520,28106
33520,5697
1567,4567
1567,10005
1567,5697
1567,52402
1567,28106
1558,1567
1570,1567
1567,9236
1567,4140
1567,96349
1567,1563
1567,13256
1567,1558
1567,2159
13256,1567
1567,78115
1567,1570
1567,13395
4140,1567
1567,3892
1567,26394
26394,96349
4140,26394
26394,3892
26394,1567
26394,118098
118098,26394
118098,1570
177967,1563
26394,177967
177967,26394
1567,23362
4140,23362
1558,23362
4140,7912
22390,7912
26394,7912
1567,7912
2556,7912
4567,7912
1567,171323
171323,1570
1570,171323
5147,33520
33520,5147
34538,4140
34538,2556
34538,9236
34538,1570
34538,13256
34538,1563
4140,34538
34538,3892
8103,41811
8103,5147
91801,8103
8103,1558
8103,28905
8103,170892
4140,8103
5147,8103
8103,23362
8103,91801
8103,109311
8103,3892
8103,96349
34538,11149
11149,96349
11149,4140
11149,3892
11149,41811
41811,11149
4140,11149
11149,13395
8103,11149
1570,135978
82366,1563
82366,2556
82366,11914
33520,8079
8079,91801
8079,34538
8079,33520
8079,41811
8079,45703
8079,233103
8079,3892
8079,11149
34538,8079
8079,1563
8079,13256
91801,8079
8079,1570
8079,13395
5995,3892
158856,5995
11149,5995
2556,5995
33520,5995
4140,5995
1570,5995
21464,5995
24340,5995
11914,5995
41811,5995
22390,5995
2556,6891
11149,6891
4140,46399
46399,1563
46399,26394
46399,2556
2556,46399
26394,46399
46399,22390
22390,46399
46399,5995
11149,153818
11726,5995
11726,158856
2556,11726
11726,1563
170787,11726
158856,11726
11149,11726
11726,3892
16372,5995
11914,16372
16372,78115
16372,11914
1570,391
4140,391
2556,391
391,7912
2821814,11726
2821814,1570
17805,2556
2821814,5995
2821814,9236
17805,1570
2821814,10005
17805,5995
17805,11726
17805,10005
2821814,13256
2821814,2556
17805,9236
17805,1563
2821814,1563
17805,13256
93226,1042458
28328,1570
1570,28328
28328,9236
78115,186247
4567,186247
186247,4567
186247,1563
186247,78115
81599,4140
1570,81599
81599,1570
81599,96349
81599,3892
62413,2192
158827,5995
158827,3892
158827,96349
52422,5995
52422,9236
52422,1570
52422,10005
52422,22390
52422,13256
49035,10005
49035,1567
1567,49035
49035,1563
11149,6985
1567,6985
8079,6985
14963,1565
13256,1565
4140,1565
11914,1565
1565,13256
1565,11914
1565,9236
1565,4140
1565,2556
8079,1565
1565,1570
1565,1567
10005,1565
1570,1565
1565,1563
22390,1565
1565,10005
26394,1565
1567,1565
1565,22390
17642,13395
17642,319779
319779,17642
1567,17642
1570,17642
1567,9266
17805,9266
28106,9266
14963,9266
13798,9266
4140,9266
1570,9266
2821814,9266
2556,9266
176616,3892
176616,1570
176616,78115
176616,46399
176616,6985
176616,2576
176616,11149
1570,7504
33520,7504
2556,7504
45703,7504
1567,7504
1570,218630
17805,218630
34538,218630
2821814,218630
2556,218630
67072,46399
46399,67072
67072,1563
1567,67072
26394,67072
67072,9236
74090,7504
74090,45703
1570,61024
61024,69392
69392,61024
61024,1570
21464,61024
81599,61024
61024,9266
11914,61024
78115,61024
1567,61024
2556,15347
15347,28106
4140,15347
11149,15347
15347,11149
14006,3892
2159,14006
14006,1565
28106,14006
14006,28106
36872,3892
36872,11726
36872,134106
21464,36872
134106,36872
2159,36872
28106,198591
91801,198591
4140,198591
47243,198591
33520,198591
198591,4140
1558,198591
21464,198591
1567,198591
47106,1570
47106,14963
47106,2159
47106,28106
4139,1570
4139,91801
4139,4140
2556,4139
4139,11914
391,1063
4140,1063
1063,78115
192828,1063
2556,1063
82366,1063
1063,37747
1063,26394
26394,1063
1063,233103
1063,218630
1063,169553
1063,4567
1570,1063
1063,4139
1063,5995
1063,10005
1063,7504
5995,1063
1063,3892
1063,13256
1063,2556
1063,391
1063,1565
1063,1570
1063,1563
169553,1063
1063,9236
1063,36872
169553,171312
171312,13256
1570,171312
171312,169553
171312,1570
143808,1563
143808,4139
143808,13256
143808,37747
143808,233103
143808,3892
143808,7912
143808,10005
143808,50968
143808,6985
143808,134106
143808,153818
143808,11914
143808,1570
24533,1570
24533,52402
91801,25253
25253,52422
25253,4139
50901,5995
50901,28106
50901,134106
50901,4567
50901,14006
50901,6985
166126,87195
87195,166126
61024,87195
87195,61024
177967,87195
62413,28464
1565,28464
49035,28464
8079,28464
1567,28464
13256,28464
2159,63240
4140,63240
158856,63240
8103,63240
21464,6072
6072,1567
6072,21464
6072,17805
6072,2821814
6072,11914
69392,11855
11855,13395
1567,11855
166126,11855
11855,28106
158856,11855
2556,11855
28106,11855
4140,11855
16372,11855
152772,4567
152772,5995
47152,1565
47152,28464
47152,6985
233097,233103
233097,34538
143808,233097
14922,285063
13256,14922
14922,28464
1565,14922
96349,14922
4139,14922
14922,52402
14922,45703
14922,10005
14922,26394
14922,1558
1567,14922
14922,11914
14922,391
14922,61024
14922,153818
14922,1570
14922,96349
4567,14922
14922,28106
14922,4140
14922,13256
14922,2556
14922,1565
14922,13395
14922,218630
1570,14922
391,14922
14922,186247
14922,7912
14922,21464
14922,78115
14922,1563
50901,14922
14922,135978
14922,2159
14922,13798
14922,14006
14922,9266
14922,1567
14922,198591
14922,889397
14922,41811
14922,3892
14922,4567
186247,14922
14922,9236
2556,14922
14922,17407
14922,5697
14922,11726
8637,2159
1063,8637
8637,7504
14922,8637
2556,14435
72283,8079
8079,72283
91801,10788
49035,10788
1567,10788
14922,10788
2556,10788
36671,6891
36671,3892
36671,11149
36671,14006
36671,130027
36671,6985
152772,36671
233103,103533
233097,103533
76701,7504
76701,8079
4139,76701
74090,76701
143808,76701
50901,76701
76701,74090
4567,76701
36671,76701
76701,4567
8079,76701
76701,143808
76701,4139
26394,26392
1063,26392
82366,7546
7546,1563
7546,3892
7546,22041
7546,4140
7546,1570
7546,11726
4567,7546
4139,7546
7546,28106
7546,11149
7546,26394
7546,4567
7546,36872
7546,1565
7546,2159
4140,7546
7546,4139
7546,1558
7546,11914
7546,11855
16484,1565
16484,109311
16484,28106
16484,78115
26394,16484
16484,26394
1565,16484
16484,9266
16484,28905
16484,1563
11914,16484
16484,7912
16484,26392
16484,2159
16484,2192
7546,16484
1063,16484
16484,14006
143808,16484
16484,3892
2907,8079
2907,130027
2907,50968
2907,9236
2907,6072
14922,2907
2907,7504
2907,9266
2907,1570
2907,158827
2907,52402
2907,177967
2907,17642
2907,41811
4140,2907
2907,13256
169553,2907
2907,3917
2907,22390
2907,61024
2907,17407
2907,4140
2907,11855
2907,10005
2907,67072
2556,2907
6072,2907
2907,170892
2907,1565
2907,2556
2907,11914
2907,1563
2907,141830
2907,16372
2907,47243
2821814,2907
2907,1063
2907,15347
2907,169553
2907,10788
2907,14922
17805,2907
2907,2192
2907,152772
2907,3892
2907,13395
2907,7912
2907,26392
2907,11149
2907,96349
148568,2556
1570,148568
148568,9236
148568,26394
148568,889397
26394,148568
148568,1570
148568,1563
148568,96349
141841,9236
8079,141841
141841,28106
141841,28464
141841,218630
36671,141841
141841,1570
141841,1563
20216,14922
20216,10788
20216,4139
20216,3892
20216,7504
20216,1570
20216,82366
158864,37747
158864,5995
1063,158864
20216,158864
158864,10005
158864,11914
192828,158864
158864,13256
158864,1563
158864,7912
159663,1570
61584,9236
61584,21464
61584,198591
14922,61584
61584,166126
2907,61584
61584,5697
61584,61024
61584,87195
61584,4567
61584,46399
16484,61584
11149,61584
2556,4907
2159,4907
4140,4907
21464,4907
2907,4907
4567,4907
61584,4907
198891,11726
198891,2159
93226,74836
2907,74836
87195,74836
7546,74836
171323,74836
148568,74836
32280,28106
32280,26394
32280,9266
32280,177967
14922,164235
16484,164235
1063,164235
17950,1570
17950,45703
17950,5697
17950,96349
17950,9236
17950,6985
17950,11726
17950,11149
17950,5995
17950,78115
17950,10005
166126,8912
8912,166126
3228736,166126
2400,4907
3228736,61024
3228736,7504
3228736,9236
3228736,1565
3228736,13256
2400,13256
2400,5697
2907,3228736
3228736,2907
2400,78115
2400,2159
3228736,52402
2400,74836
2400,87195
2400,134106
2400,233103
2400,4140
2400,3892
2400,22390
2400,17642
2400,1558
2400,164235
2400,13395
2907,2400
3228736,28464
3228736,6985
3228736,1558
2400,37747
2400,7504
2400,2556
3228736,10005
2400,10005
2400,1567
3228736,3892
2400,82366
3228736,28106
3228736,82366
3228736,14922
2400,11914
2400,171316
2556,2400
3228736,78115
2400,61024
2400,10788
2400,14922
2400,11726
2400,37215
3228736,1563
2400,9266
3228736,22390
2400,1565
2400,166126
3228736,198591
2400,14006
2400,198591
2556,3228736
3228736,134106
3228736,45703
2400,96349
2400,1563
2400,5995
3228736,2556
2400,52402
2400,11149
2400,2907
3228736,11726
3228736,13395
3228736,37215
2400,6985
2400,45703
3228736,11914
3228736,4140
3228736,5995
2400,28106
2400,1570
3228736,74836
2400,9236
3228736,4907
3228736,1570
2400,130027
214276,37747
214276,2556
37747,101502
101502,158864
11914,101502
101502,11914
101502,36872
2556,101502
158864,101502
101502,37747
101502,2556
101502,26392
36382,14922
14922,36382
26394,131701
131701,7546
391,75784
8079,75784
75784,14963
141841,75784
4139,75784
2907,75784
75784,141841
75784,7504
14963,75784
1567,75784
75784,218630
75784,153056
75784,5995
209947,13395
7546,48458
2556,87375
87375,17950
123233,148568
148568,123233
2400,123233
2556,123233
123233,1570
3228736,123233
123233,2556
81599,65228
2907,3063
7546,3063
7588,37747
7588,1563
7588,26392
7588,414800
7588,165669
41223,5995
20216,41223
41223,13256
41223,22041
1567,41223
41223,1563
41223,64595
41223,9266
101502,41223
46399,41223
41223,28464
2400,41223
41223,91801
158856,41223
41223,3892
62413,41223
41223,61024
41223,4567
41223,22390
41223,391
41223,2556
41223,1570
41223,28106
41223,1063
141841,41223
17950,41223
14922,41223
171323,41223
28464,41223
41223,4139
41223,96349
41223,1565
41223,14922
3228736,41223
41223,20216
186247,41223
41223,75784
41223,4140
41223,78115
41223,218630
4140,41223
2907,41223
1570,41223
22390,41223
11914,41223
1063,41223
41223,9236
41223,11914
13256,41223
2821814,41223
17805,41223
143808,41223
41223,1567
41223,10005
41223,11726
41223,7504
41223,2159
4139,74180
14922,74180
74180,50968
63284,1570
2400,63284
24340,63284
1063,63284
101502,63284
3228736,63284
214276,63284
44444,41811
46890,3892
46890,11855
46890,198591
1063,46890
1567,46890
76701,46890
14922,46890
46890,75784
8079,391319
141841,391319
2556,387143
2907,387143
14922,387143
91801,387143
387143,1567
131607,3917
131607,7504
15445,87195
2400,15445
3228736,15445
61584,15445
24340,15445
1570,15445
16484,15445
1063,15445
202665,78115
186247,202665
1570,24562
4567,24562
24562,78115
186247,24562
24562,4907
78115,24562
202665,24562
176483,76701
176483,21464
21464,176483
63316,74836
63316,24533
63316,41223
2907,63316
63316,10005
63316,148568
63316,67072
63316,177967
63316,34538
63316,13256
63316,7912
63316,46890
63316,1570
8079,63316
63316,9266
63316,8079
63316,96349
63316,171323
148568,63316
63316,26394
63316,2159
63316,11855
81599,246444
81599,3460987
246444,81599
3460987,81599
26394,120627
120627,26394
118098,120627
2907,120627
120627,118098
12225,96349
12225,50968
12225,28106
4140,12225
1567,12225
12225,32280
12225,9266
12225,319779
12225,4140
12225,2159
12225,198591
32280,12225
12225,6985
12225,1567
12225,103533
12225,1570
12225,23362
12225,1558
2907,12225
33018,2556
50901,33018
33018,11855
33018,11726
152772,33018
33018,24533
4140,33018
1570,33018
34538,33018
12225,33018
33018,1570
8079,33018
3228736,33018
24533,33018
2556,33018
2400,33018
198891,33018
14922,33018
3499027,2821814
2821814,3499027
150764,2821814
150764,17805
17805,150764
22390,15119
15119,9236
15119,1063
15119,22390
15119,1570
15119,1563
4140,15119
1063,15119
148568,15119
15119,387143
15119,4140
22390,71628
2556,71628
30355,171312
4139,30355
2556,30355
41223,30355
14922,30355
171312,30355
30355,169553
1570,30355
3228736,30355
9236,30355
1063,30355
169553,30355
1567,30355
2400,30355
4140,30355
41223,23540
11914,23540
2821814,23540
1570,23540
23540,9266
198891,23540
23540,1563
23540,15445
23540,63284
101502,23540
23540,5995
17805,23540
2556,23540
4140,23540
8103,94851
94851,1567
198591,94851
94851,16372
91801,94851
11914,94851
21464,94851
2400,94851
4140,94851
16372,94851
25253,94851
32280,94851
12225,94851
1567,94851
387143,94851
36671,94851
11149,14201
14201,5995
3228736,14201
14201,15347
2400,14201
120819,7546
120819,1570
120819,3892
120819,2556
120819,14006
120819,78115
120819,9266
120819,30355
120819,26394
120819,8912
141908,82366
141908,1567
1567,141908
82366,141908
141908,1063
23594,170787
41916,28464
41916,11149
41916,13256
41916,7504
41916,96349
41916,1563
11914,41916
41916,4140
41916,3892
41916,164235
41916,10005
41916,63284
41916,52402
41916,1570
41916,9236
41916,1565
41916,2159
41916,11914
164235,41916
41916,233103
74180,6542
6542,14922
6542,170892
6542,33018
61584,6542
63316,6542
6542,23540
2907,6542
6542,1563
1409312,159663
9023,28464
9023,177967
9023,28106
9023,105070
2907,9023
9023,10005
9023,9236
9023,2192
9023,74836
9023,3892
41223,9023
9023,5995
9023,3063
9023,41223
9023,62413
9023,13256
9023,11855
62413,9023
9023,1570
178356,62413
178356,2192
62413,178356
178356,28464
164223,1563
164223,2556
164223,41223
164223,3892
166918,11726
166918,22390
17898,78115
17898,120819
17898,2576
17898,1563
17898,11149
17898,4907
17898,9266
17898,22041
17898,3892
17898,2556
17898,1570
82907,26392
82907,3228736
82907,63284
82907,7504
82907,1565
2400,82907
82907,87195
24340,82907
15445,82907
82907,36872
1063,82907
82907,1563
1565,82907
82907,9236
3228736,82907
82907,63240
82907,2556
82907,61024
23540,82907
61584,82907
82907,2159
82907,2400
82907,3892
82907,23540
82907,166126
82907,37747
82907,28106
82907,52402
82907,50968
82907,15445
82907,9266
82907,158856
82907,198891
1570,82907
198891,82907
82907,1570
82907,5995
52077,28106
8079,52077
5816,69392
5816,11855
5816,1570
152772,68872
111065,4567
198591,65463
27267,5995
27267,9236
27267,3892
27267,63284
27267,1563
27267,10005
27267,11726
27267,1570
233097,322991
152772,322991
8079,322991
160818,11149
160818,6985
391,48903
48903,391
2400,48903
48903,3228736
48903,2400
3228736,48903
196040,9236
2907,196040
143808,70317
69392,427115
34638,87195
34638,81599
34638,153818
34638,15445
34638,2556
34638,28905
34638,46890
34638,1563
23540,34638
34638,24533
34638,1565
34638,1567
34638,11855
34638,23540
11914,34638
34638,9236
82907,34638
34638,4567
34638,9266
34638,96349
34638,10005
34638,4140
33018,34638
34638,11149
34638,45703
34638,33018
34638,13256
1570,34638
34638,233103
34638,3892
34638,4907
34638,17642
34638,63284
34638,7912
34627,5995
42459,61024
171318,30355
171318,1570
171318,218630
171318,169553
169553,171318
171318,1563
36528,96349
150764,36528
17805,36528
3499027,36528
36528,150764
2821814,36528
36528,3499027
36528,2821814
36528,17805
41455,41223
41455,2192
41455,178356
41455,28464
41455,62413
62413,41455
41455,33018
20628,74836
20628,1563
20628,46399
20628,1570
20628,5697
20628,36872
20628,31258
20628,17805
20628,13395
20628,164235
2907,20628
20628,7912
20628,2821814
20628,37747
20628,96349
20628,15119
20628,14201
20628,9266
20628,10005
20628,198591
20628,46790
6072,20628
20628,5995
20628,74180
20628,11855
20628,6072
20628,4140
20628,1565
20628,21464
20628,52402
20628,22390
20628,26394
20628,4567
20628,2192
20628,218630
20628,1558
20628,2907
20628,1063
20628,214276
20628,9236
20628,67072
20628,11726
20628,13256
20628,3892
20628,87375
20628,47106
20628,1567
20628,61024
20628,41223
17470,4907
36671,7127
7127,202665
7127,36671
7127,8912
7127,64595
123859,6542
123859,1563
91551,1565
91551,2556
91551,9236
91551,1570
20628,91551
2907,148828
36671,210012
7127,210012
210012,4134
4134,210012
2582,28106
2582,13395
2582,10005
2582,9266
2582,63240
2582,3892
2582,4140
2582,7504
2582,1570
2582,2556
2582,9236
2582,2576
2582,1565
2582,1063
2582,5995
2582,7912
2582,52402
2582,78115
20628,57716
120819,57716
164253,82366
164253,158864
141908,164253
164253,1565
164253,141908
253969,7504
34589,1570
34589,13256
34589,2556
34589,5995
34589,1563
34589,1063
34589,3892
148568,129594
166163,4139
3228736,166163
166163,4907
166163,1570
2400,166163
166163,101502
166163,11914
166163,1558
166163,4140
18337,28464
18337,5995
18337,209947
20628,26395
26395,11855
9023,26395
26395,129594
26395,37747
26395,1570
129594,26395
14922,26395
26395,2556
2907,26395
26395,13395
34638,26395
41223,26395
26395,1565
16484,26395
7127,26395
2400,26395
59216,94851
26394,59216
17898,59216
59216,9266
120819,59216
63316,59216
59216,3892
16484,59216
61584,59216
2556,59216
59216,17898
59216,1063
59216,26394
96349,59216
59216,52077
59216,23362
1567,59216
78115,59216
59216,3917
12225,59216
52077,59216
4140,59216
59216,78115
59216,28106
198961,28106
198961,59216
198961,3892
198961,96349
68847,150764
2821814,68847
17805,68847
36528,68847
68847,3499027
68847,17805
68847,2821814
150764,68847
3499027,68847
68847,36528
158856,3914
2159,3914
3914,158856
44269,26395
167899,1063
8912,364668
350,6072
6072,350
350,176616
350,33018
350,3914
350,134106
2582,34902
141841,7636
18760,11149
32280,18760
36671,18760
18760,36671
18760,32280
18760,49035
120627,50484
2556,50484
2907,50484
167899,50484
14922,50484
365080,4139
41916,5823
1063,5823
46890,5823
166918,5823
5823,41811
148568,5823
74180,5823
63316,5823
7546,5823
5823,74180
42459,5823
2556,5823
2907,5823
3228736,5823
190921,5823
2582,5823
14284,54229
14284,26394
59216,14284
14284,78115
54229,14284
14284,96349
26394,14284
14284,23362
14284,61584
14284,12225
14284,9266
14284,3892
9023,14284
14284,11726
14284,20628
14284,17898
78115,14284
14284,26392
14284,214276
17898,14284
14284,59216
20628,14284
2556,14284
14922,14284
14284,14922
14284,191755
14284,2907
14284,109311
14284,9023
2907,14284
191755,14284
14284,2556
14284,16484
16484,14284
14284,1563
12225,14284
96349,14284
41223,14284
164697,13256
164697,1563
164697,1570
2907,28405
93226,28405
158856,22848
1570,22848
278329,22848
196062,9236
28121,52402
2582,28121
102510,1570
102510,33018
102510,10005
102510,3892
102510,96349
102510,41223
75784,34539
41223,34539
2556,34539
34539,15445
9023,34539
34539,45703
34539,30355
34539,9023
34539,11914
34539,17642
34539,4140
158864,34539
63316,34539
34539,52402
34539,14284
34539,23540
34539,1570
166163,34539
34638,34539
34539,41223
34539,63284
34539,26395
34539,75784
143808,34539
34539,78115
82907,34539
34539,169553
214276,34539
34539,10005
233097,34539
34539,4907
34539,4567
34539,34638
34539,2556
169553,34539
1570,34539
34539,166163
63114,5823
5823,63114
74180,63114
63114,63240
63114,74180
185568,15119
15119,185568
185568,156753
15119,7935990
177350,152772
34575,14201
34575,96349
34575,3892
34575,1063
14201,34575
34575,5697
34575,11855
34575,13395
15347,34575
34575,15347
34575,4567
34575,5995
34575,7912
13718,9236
13718,11855
13718,2556
13718,1563
13718,1570
13718,1565
15347,158834
158834,5995
158834,15347
24553,2556
11149,24553
24553,2159
24553,11726
24553,5995
24553,11149
24553,41223
24553,22390
24553,14201
20628,24553
2556,24553
24553,10005
24553,23362
15347,24553
24553,9266
24553,1563
14922,59570
4140,59570
24553,59570
35398,7504
16499,28106
16499,20628
16499,10005
16499,36872
16499,13395
16499,5995
16499,9266
16499,1570
1565,16499
26394,16499
16499,1063
16499,2556
16499,3892
16499,2159
16499,5697
16499,11149
16499,26394
16499,41223
16499,1567
16499,15347
16499,1565
14284,16499
34575,16499
16499,1563
16499,22041
16499,15445
16499,4567
47152,16499
16499,9236
16499,141841
1063,16499
16499,26395
16499,11855
16499,16484
16499,96349
16499,11726
16499,26392
16499,14284
12225,1564
3228736,1564
4140,1564
2159,1564
1564,1570
169553,1564
13256,1564
63316,1564
14922,1564
4139,1564
198591,1564
141841,1564
2582,1564
34638,1564
16499,1564
9236,1564
2556,1564
28328,1564
11149,1564
41223,1564
16484,1564
1564,5995
278329,1564
41916,1564
1564,9266
1564,1567
1564,1565
1567,1564
1564,10005
1564,1558
1564,11149
1564,391
1564,278329
152896,1564
2821814,1564
1564,9236
1570,1564
52422,1564
1564,23362
12549692,1564
1564,28106
1564,3228736
1564,4140
1564,28464
1564,2556
1564,30355
14963,1564
1564,2400
1564,11855
1564,11914
28106,1564
17805,1564
1564,198591
1564,1563
1564,169553
1564,13256
1564,14922
2400,1564
1563,1564
1564,16484
1564,65463
1564,61024
34539,1564
1564,50968
91551,1564
7546,1564
1564,12225
9023,1564
1564,94851
1565,1564
1564,59216
3228736,32206
45703,32206
2556,32206
2582,32206
32280,32206
34638,32206
2400,32206
32206,153056
32206,2400
2907,32206
1570,32206
87375,32206
64920,78115
165938,5823
165938,10788
180219,50968
180219,1565
180219,5823
2436627,20628
176395,20628
20628,2436627
20628,176395
33271,78115
33271,24562
33271,319779
186247,33271
33271,186247
33271,17642
78115,33271
33271,96349
33271,4567
1570,35886
4140,35886
158856,35886
143808,18190
18190,3892
18190,9236
186247,18190
18190,11914
47106,18190
18190,14922
14922,18190
350,82381
82381,143808
143808,82381
110516,3892
110516,11726
110516,5823
98816,4567
164744,186247
164744,78115
164744,33271
164744,24562
164744,7912
4567,164744
186247,164744
164744,41223
164744,4567
5784,6072
5784,46399
46399,5784
67072,5784
6072,5784
192828,5784
5784,67072
63042,9236
63042,1570
171678,30355
1570,171678
171678,1570
171312,171678
171678,171312
30489,9236
30489,26394
26394,30489
34539,7675
76701,7675
7675,143808
14922,7675
143808,7675
7675,76701
14963,7675
2556,7675
27267,7675
171324,1563
171324,1570
171324,96349
171969,391
171969,2556
171969,10005
171969,13256
171969,30355
171969,7675
171969,101502
171969,1570
171318,171969
171969,171318
14922,171969
53770,3892
37207,4139
37207,7912
14922,37207
37207,141908
37207,391
1570,37207
37207,1564
34575,37207
37207,22390
22390,37207
37207,11914
37207,13256
2821814,37207
141908,37207
17805,37207
1564,37207
2907,37207
37207,12225
37207,2821814
37207,9236
37207,1570
37207,1563
1567,37207
37207,28106
20628,37207
37207,4140
12225,37207
37207,10005
37207,37215
37207,1063
7546,37207
41223,37207
4140,37207
2556,37207
37207,1567
37207,2556
37207,28405
37207,17805
6582,36528
1063,6582
214276,6582
24553,6582
36528,6582
14284,356823
63316,34655
34655,1567
34655,61024
34655,34902
34655,23362
26394,34655
34655,356823
34655,4140
1567,34655
34655,2821814
34655,9266
12225,34655
34655,176483
34655,14284
20628,34655
34655,20216
2556,34655
34655,1565
34655,17805
14284,34655
34655,59570
34655,94851
34655,12225
34655,59216
19804,7912
7127,19804
19804,7127
19804,1063
19804,26395
19804,30355
19804,1565
19804,9236
19804,4139
19804,4567
19804,5995
19804,1563
17797,17805
17797,15347
17797,1564
17797,28905
17797,153818
17797,52402
17797,1565
17797,9236
17797,46399
17797,2821814
17797,1063
17797,1570
17797,37207
17950,17797
17797,10005
17797,5995
17797,11855
17797,64595
17797,13256
17797,17950
17797,36872
14284,17797
17797,2556
17797,8912
17797,14284
17797,78115
17797,96349
17797,41223
171337,11726
171337,14201
171337,30489
171337,313311
171337,9236
171337,1570
171337,15347
30489,171337
171337,171316
171337,130027
171337,2556
171337,170787
61030,33018
50901,61030
61030,7504
113513,198591
113513,45703
47106,113513
113513,6985
113513,218630
113513,46399
113513,1570
113513,26392
113513,9236
113513,1563
113513,47106
137573,4139
209336,350
253416,52402
253416,30355
253416,87375
11914,2812
2907,2812
2812,11914
2812,45703
2812,2582
2812,33018
2812,2907
2812,61030
2812,1565
2812,10005
2812,3892
2812,4567
2812,61024
4567,2812
2582,2812
180178,1565
10886,2556
10886,2907
2907,10886
10886,1570
10886,5995
24340,10886
14284,10886
10674,22390
10674,11149
10674,28106
3228736,10674
10674,4567
10674,13395
10674,11855
171323,10674
10674,45703
10674,9023
10674,52402
2400,10674
10674,10005
10674,1563
10674,33018
10674,2400
10674,171323
10674,7912
20628,10674
10674,63284
10674,3892
209336,10674
9023,10674
22390,10674
45703,10674
10674,209336
10674,17898
10674,218630
1567,23353
164601,164235
158822,1063
158822,5995
158822,2556
13611,10005
13611,1063
120378,166163
120378,9236
120378,171969
120378,41223
120378,45703
166163,120378
16499,96044
96044,13395
96044,78115
20216,36378
4140,11957
12225,11957
11957,101502
11957,4567
1570,11957
36382,11957
11914,11957
20216,11957
11957,1570
1564,11957
101502,11957
11957,11914
11957,34638
11957,1564
14284,11957
11957,1563
61024,11957
11957,9236
7588,11885
171314,1570
171314,164235
41916,171314
171314,41916
164235,171314
34638,11883
2907,11883
14201,86944
86944,14201
86944,2556
86944,3892
86944,1563
86944,5995
86944,24553
40002,50484
171313,1570
63316,171313
171313,63316
1570,171313
171313,34539
171313,1563
171313,13256
171313,103533
8940,233103
10674,8940
36671,8940
8940,3892
2907,36661
7547,12549692
152772,7547
1570,7547
7547,50968
7547,4139
7547,23021
7547,9266
7547,30355
7547,75784
7547,10005
7547,82907
14284,7547
7547,1570
7547,94851
7546,7547
7547,37747
7547,158856
152896,7547
9023,7547
7547,4567
7547,152896
12225,7547
1564,7547
7547,12225
7547,63240
7547,153818
36872,7547
158856,7547
41223,7547
7547,28106
2400,7547
7547,1564
7547,14284
2821814,7547
7547,1567
2907,7547
7547,3914
7547,218630
1567,7547
7547,9236
7547,96349
41916,7547
12549692,7547
7547,198591
2159,7547
7547,37207
7547,7912
34539,7547
37207,7547
7547,1563
7547,36872
7547,59216
16499,7547
7547,34539
7547,3892
3228736,7547
7547,1565
82907,7547
17805,7547
14922,7547
7547,2159
7547,5995
7547,2556
59461,61024
69958,33018
69958,5995
69958,5823
69958,13395
160818,69958
69958,5697
52840,5823
148017,4139
7546,148017
148017,7546
164744,198576
78115,198576
198576,78115
198576,4567
198576,24562
198576,164744
20628,53451
17738,4567
33271,17738
17738,2556
78115,17738
186247,17738
78115,193954
193954,78115
9918,1570
9918,4140
9918,3892
9918,11855
9918,1558
9918,52402
9918,96349
9918,26395
9918,17898
9918,9236
9918,22390
9918,10005
